T_ms,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
4.592,6.422578461248775e-05,0.018436578171091445,0.018436578171091445,0.0,0.0,0.00936029097133036,0.018359146091414952,-0.04616887750740511,-0.02765486725663717,-0.0276004820702921,-0.05530973451327434,-0.03687315634218289
4.594,0.0025614754098363815,0.018436578171091445,0.018436578171091445,0.0,0.0,0.011857157463051356,0.015861961521832297,-0.04866606207698776,-0.02765486725663717,-0.02521141852726153,-0.05530973451327434,-0.03687315634218289
4.596,0.005058725035060276,0.018436578171091445,0.018436578171091445,0.0,0.0,0.014354023954771304,0.013364776952248598,-0.05116324664657146,-0.02765486725663717,-0.022713584611540823,-0.05530973451327434,-0.03687315634218289
4.598,0.007555974660284169,0.018436578171091445,0.018436578171091445,0.0,0.0,0.016850890446492302,0.010867592382665945,-0.05366043121615411,-0.02765486725663717,-0.020215750695820118,-0.05530973451327434,-0.03687315634218289
4.6,0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.000861485241845215,0.0,0.017525399403970642,0.009218289085545723,-0.0544618532408119,-0.026806985984174737,-0.019155239562084526,-0.05530973451327434,-0.03687315634218289
4.602,0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.003358601449772757,0.0,0.015028532912250694,0.009218289085545723,-0.051964668671228204,-0.024309801414591038,-0.02165307347780523,-0.05530973451327434,-0.03687315634218289
4.604,0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.005855717657700299,0.0,0.012531666420529698,0.009218289085545723,-0.04946748410164555,-0.021812616845008383,-0.024150907393525937,-0.05530973451327434,-0.03687315634218289
4.606,0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.00835283386562784,0.0,0.01003479992880975,0.009218289085545723,-0.0469702995320629,-0.01931543227542573,-0.02664874130924769,-0.05530973451327434,-0.03687315634218289
4.608,0.01082393370085582,0.02005490863633981,0.018436578171091445,-0.010849950073555383,0.0,0.010898644734001641,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.02616315928830594,-0.05530973451327434,-0.03687315634218289
4.61,0.013321183326079714,0.022552093205923513,0.018436578171091445,-0.013347066281483973,0.0,0.013395511225722637,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.023665325372585234,-0.05530973451327434,-0.03687315634218289
4.612,0.01581843295130361,0.025049277775506164,0.018436578171091445,-0.015844182489411513,0.0,0.015892377717442587,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.02116749145686453,-0.05530973451327434,-0.03687315634218289
4.614,0.018315682576527503,0.02754646234508882,0.018436578171091445,-0.018341298697339057,0.0,0.01838924420916358,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.018669657541142776,-0.05530973451327434,-0.03687315634218289
4.616,0.018436578171091445,0.02765486725663717,0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.018436578171091445,-0.05769851417130969,-0.03687315634218289
4.618,0.018436578171091445,0.02765486725663717,0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.018436578171091445,-0.06019569874089234,-0.03687315634218289
4.62,0.018436578171091445,0.02765486725663717,0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.018436578171091445,-0.062692883310475,-0.03687315634218289
4.622,0.017786764350306582,0.026330778694161994,0.017728662815606536,-0.01776168189867834,0.0,0.017714735251684193,0.00988033336678331,-0.04542940114649103,-0.018436578171091445,-0.018976545378378264,-0.06585211216129523,-0.03687315634218289
4.624,0.015289514725082689,0.021336409554994593,0.015231722241099619,-0.0152645656907508,0.0,0.015217868759964243,0.012377517936367011,-0.04293221657690732,-0.018436578171091445,-0.02147437929409897,-0.07084648130046263,-0.03687315634218289
4.626,0.012792265099859843,0.016342040415829286,0.012734781666592698,-0.012767449482823257,0.0,0.012721002268243247,0.014874702505949664,-0.04043503200732467,-0.018436578171091445,-0.023972213209819675,-0.07584085043962795,-0.03687315634218289
4.628,0.01029501547463595,0.01134767127666398,0.010237841092084731,-0.010270333274894667,0.0,0.010224135776523301,0.017371887075532316,-0.03793784743774202,-0.018436578171091445,-0.02647004712554038,-0.08083521957879325,-0.03687315634218289
4.63,0.007797765849412055,0.009218289085545723,0.009218289085545723,-0.006328145048388529,0.0,0.007727269284802304,0.01986907164511497,-0.023980715075971177,-0.011274110800973826,-0.026341853472012202,-0.08582958871795855,-0.04117063676425346
4.632,0.005300516224188162,0.009218289085545723,0.009218289085545723,-0.0013339126325334447,0.0,0.005230402793082357,0.02236625621469867,-0.00150605394971787,0.0012118120469446774,-0.023844019556291497,-0.09082395785712595,-0.04866219047300457
4.634,0.002803266598964268,0.009218289085545723,0.009218289085545723,0.0036603197833216393,0.0,0.002733536301362409,0.02486344078428132,0.020968607176526006,0.01369773489485794,-0.02134618564057079,-0.09581832699629125,-0.05615374418175252
4.636,0.0003060169737414219,0.009218289085545723,0.009218289085545723,0.008654552199176723,0.0,0.00023666980964141314,0.027360625353863976,0.04344326830276988,0.026183657742771205,-0.018848351724849038,-0.10081269613545657,-0.06364529789050048
4.638,-0.004382465302964944,0.004812403751924706,0.011465150865996636,0.013648784615033903,-0.00221524776474409,0.0,0.029857809923447675,0.06371498676221268,0.043075465924310725,-0.008006276361275879,-0.09919823727419244,-0.06673096626563056
4.64,-0.009376964553412732,-0.0001819653872405994,0.013962091440503555,0.018643017030888987,-0.004712363972671632,0.0,0.03235499449303033,0.0836924633188739,0.06055575791138929,0.004482893217327649,-0.09670105270460978,-0.06922815083521322
4.642,-0.014371463803860519,-0.005176334526405905,0.016459032015010474,0.02363724944674407,-0.0072094801805991735,0.0,0.03485217906261298,0.10366993987553512,0.07803604989846787,0.016972062795931178,-0.09420386813502714,-0.07172533540479588
4.644,-0.019830655495913594,-0.01017070366557121,0.018436578171091445,0.028631481862599156,-0.009706596388526716,-0.0005325070716937036,0.03449211989211917,0.12983811120236202,0.10123082936569935,0.03054505144528161,-0.07932529402511314,-0.06469837417412365
4.646,-0.027322404371585278,-0.015165072804738612,0.018436578171091445,0.03362571427845424,-0.012203712596454258,-0.0030293735634146996,0.022006197044200666,0.18227898716361973,0.14867733618778967,0.05052772277104725,-0.01190131064635322,-0.01725186735203333
4.648,-0.03481415324725696,-0.020159441943903917,0.018436578171091445,0.038619946694311416,-0.014700828804382848,-0.005526240055134647,0.009520274196287403,0.23471986312485543,0.19612384300986008,0.0705103940968129,0.0555226727323784,0.03019463947003707
4.65,-0.04230590212292864,-0.025153811083069223,0.018436578171091445,0.043614179110166504,-0.017197945012310388,-0.008023106546854595,-0.002965648651625861,0.28716073908609113,0.2435703498319305,0.09049306542257854,0.12294665611111003,0.07764114629210747
4.652,-0.04609144542772861,-0.028901523739436896,0.018436578171091445,0.04609144542772861,-0.018436578171091445,-0.01051997303857559,-0.02043819743074328,0.3271350502193516,0.281043604791623,0.12975916996397052,0.17291744873067375,0.12259434014859834
4.654,-0.04609144542772861,-0.03139870830901955,0.018436578171091445,0.04609144542772861,-0.018436578171091445,-0.013016839530295539,-0.042912858556987156,0.3546040804847608,0.30851263505703214,0.19220501785698815,0.20538084813524823,0.16504647783150342
4.656,-0.04609144542772861,-0.0338958928786022,0.018436578171091445,0.04609144542772861,-0.018436578171091445,-0.015513706022016535,-0.06538751968323103,0.3820731107501699,0.33598166532244134,0.2546508657500058,0.23784424753982272,0.2074986155144085
4.658,-0.04609144542772861,-0.03639307744818485,0.018436578171091445,0.04609144542772861,-0.018436578171091445,-0.018010572513736483,-0.0878621808094749,0.4095421410155791,0.36345069558785054,0.31709671364302344,0.2703076469443972,0.24995075319731364
4.66,-0.048097556700034655,-0.03889026201776855,0.018436578171091445,0.04812010422304059,-0.018436578171091445,-0.018436578171091445,-0.10630263058455688,0.3704466839866729,0.34856050666597227,0.3604688997534988,0.28259998959312865,0.27021472844879424
4.662,-0.0505948063252575,-0.04138744658735121,0.018436578171091445,0.050617220430968134,-0.018436578171091445,-0.018436578171091445,-0.12378292257163545,0.3155086234558545,0.3235886609701457,0.39793640848930933,0.29009154330187664,0.28519783586629016
4.664,-0.053092055950481394,-0.04388463115693386,0.018436578171091445,0.05311433663889568,-0.018436578171091445,-0.018436578171091445,-0.14126321455871402,0.26057056292503616,0.2986168152743192,0.43540391722511995,0.2975830970106246,0.30018094328378603
4.666,-0.05530973451327434,-0.04609144542772861,0.017774831208355373,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.15758202535064098,0.205051761796642,0.27016052599303786,0.46812437612421465,0.29868650414603876,0.3163255318964336
4.668,-0.05530973451327434,-0.04609144542772861,0.012780950059341533,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.1650735790593921,0.1451193321266332,0.21522246546219645,0.4406482030512869,0.2512399973239484,0.3412973775922706
4.67,-0.05530973451327434,-0.04609144542772861,0.007787068910325598,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.17256513276814003,0.08518690245664952,0.16028440493137808,0.4131720299783591,0.203793490501878,0.36626922328809713
4.672,-0.05530973451327434,-0.04609144542772861,0.0027931877613117592,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.180056686476888,0.025254472786665854,0.10534634440055972,0.38569585690543134,0.15634698367980762,0.39124106898392363
4.674,-0.05530973451327434,-0.04609144542772861,0.0,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.1864874206940642,-0.03998205434121739,0.04510418641184388,0.3467521788259428,0.10677883787456753,0.39287488586511315
4.676,-0.05530973451327434,-0.04609144542772861,0.0,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.19148178983322953,-0.11240040685911432,-0.022319796966887743,0.2893019987643666,0.05433796191333182,0.36290867103012137
4.678,-0.05530973451327434,-0.04609144542772861,0.0,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.19647615897239484,-0.18481875937701125,-0.08974378034561936,0.23185181870279034,0.001897085952096112,0.3329424561951295
4.68,-0.05530973451327434,-0.04609144542772861,0.0,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.20147052811156013,-0.25723711189490817,-0.15716776372435098,0.1744016386412141,-0.0505437900091396,0.3029762413601377
4.682,-0.05348874462014577,-0.04426017674336779,0.0018698199063340423,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.19181474777584095,-0.32599292704411387,-0.20811032894386353,0.10830809860686086,-0.10298466597039731,0.2748412952094941
4.684,-0.05099149499492188,-0.04176299217378514,0.004366760480840962,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.17683164035834506,-0.3934169104228455,-0.25305965119635127,0.0383687489666811,-0.15542554193163302,0.2473722649440849
4.686,-0.048494245369697986,-0.039265807604202486,0.006863701055348929,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.16184853294084914,-0.4608408938015771,-0.29800897344883903,-0.03157060067349866,-0.20786641789286872,0.21990323467867573
4.688,-0.04609144542772861,-0.03687315634218289,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.1465518256006546,-0.5246062114155934,-0.34107669616519176,-0.1014905270328435,-0.2592619607784854,0.19138887133761395
4.69,-0.04609144542772861,-0.03687315634218289,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.12407716447441074,-0.5046287348589321,-0.34107669616519176,-0.15894070709444383,-0.28673099104389455,0.13894799537637825
4.692,-0.04609144542772861,-0.03687315634218289,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.10160250334816687,-0.4846512583022709,-0.34107669616519176,-0.21639088715602006,-0.31420002130930375,0.08650711941514254
4.694,-0.04609144542772861,-0.03687315634218289,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.07912784222192298,-0.4646737817456097,-0.34107669616519176,-0.27384106721759627,-0.34166905157471295,0.03406624345390684
4.696,-0.04695660452633194,-0.038623121342882975,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.06277805859811997,-0.43594648018543963,-0.3314518886613413,-0.3157526226090731,-0.34988846683243274,-0.0026249475010501257
4.698,-0.04945385415155479,-0.04361749048204828,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.05778368945895467,-0.3909971579329519,-0.3039828583959321,-0.32324612435623523,-0.32241943656702354,-0.010116501209798083
4.7,-0.05195110377677868,-0.04861185962121359,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.05278932031978936,-0.34604783568046416,-0.2765138281305229,-0.33073962610339736,-0.29495040630161434,-0.017608054918546043
4.702,-0.054448353402002575,-0.05360622876037889,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.04779495118062406,-0.3010985134279764,-0.24904479786511374,-0.3382331278505594,-0.2674813760362052,-0.025099608627294
4.704,-0.05530973451327434,-0.05530973451327434,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.04115515034832068,-0.25779462286860577,-0.2166394725202851,-0.32247696243505986,-0.24330320915705642,-0.02765486725663717
4.706,-0.05530973451327434,-0.05530973451327434,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.03366359663957272,-0.21534248518570068,-0.18167888854612796,-0.29250295544641136,-0.22082854803081256,-0.02765486725663717
4.708,-0.05530973451327434,-0.05530973451327434,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.02617204293082476,-0.17289034750279558,-0.14671830457197083,-0.2625289484577629,-0.19835388690456868,-0.02765486725663717
4.71,-0.05530973451327434,-0.05530973451327434,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.018436578171091445,-0.01868048922207366,-0.13043820981987267,-0.111757720597799,-0.23255494146911446,-0.17587922577831536,-0.02765486725663717
4.712,-0.05530973451327434,-0.05530973451327434,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.020897944191365495,-0.018436578171091445,-0.10731311922434288,-0.09129242193917335,-0.20025791009227095,-0.1558204455379934,-0.022823105484793337
4.714,-0.05530973451327434,-0.05530973451327434,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.023394810683085444,-0.018436578171091445,-0.084838458098099,-0.07131494538251212,-0.16778606918790176,-0.1358429689813322,-0.01782873634562803
4.716,-0.05530973451327434,-0.05530973451327434,0.009218289085545723,0.05530973451327434,-0.018436578171091445,-0.02589167717480644,-0.018436578171091445,-0.06236379697185513,-0.051337468825850906,-0.1353142282835326,-0.11586549242467097,-0.012834367206462726
